0;1;2;3;4;5
Diabetes e problemas circulatórios em tempos de pandemia;Ricardo Brizzi. FOTO: DIVULGAÇÃO A diabetes se tornou uma preocupação em tempos de coronavírus. Quem tem a doença possui maior risco de complicações pela infecção. Essa afirmação assusta, pois vem aumentando o número de pessoas com o problema. Segundo a Sociedade Brasileira do Diabetes, quase 7% da população do país possui altos índices de açúcar no sangue. A taxa de incidência cresceu 61,8% nos últimos dez anos. A doença traz uma série de problemas, entre eles, os circulatórios que comprometem a cicatrização. A Sociedade Brasileira de Diabetes informa que 31% das feridas complexas em nosso país resultam em complicações da diabetes. Aproximadamente 55 mil brasileiros perdem uma parte do corpo devido à doença. Cerca de 70% das amputações no Brasil se deve às altas taxas de açúcar no sangue. A preocupação com os tratamentos de lesões cresce ainda mais com o aumento da expectativa de vida do;23;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/diabetes-e-problemas-circulatorios-em-tempos-de-pandemia/
Foto de soldados em obra de transposição do São Francisco é de 2011;Atualização (02/07/2020): O texto foi atualizado para corrigir a data da foto verificada. De acordo com o Exército, a imagem foi feita em 2011, e não em 2012, como informava versão anterior desta checagem. Um boato resgata a foto de militares trabalhando em uma obra contra a seca durante o primeiro mandato de Dilma Rousseff para dizer que a responsabilidade seria do governo de Jair Bolsonaro. O;30;6;2020;https://politica.estadao.com.br/blogs/estadao-verifica/foto-de-soldados-em-obra-de-transposicao-do-sao-francisco-e-de-2011/
As prestações de contas eleitorais no cenário de pandemia da covid-19;Neomar Filho. FOTO: DIVULGAÇÃO As prestações de contas eleitorais, numa análise objetiva, refletem (ou deveriam refletir) de que maneira o candidato obteve recursos financeiros, públicos e/ou privados, com vista a patrocinar a corrida por um mandato eletivo. Um dos elementos fundamentais para que o procedimento alcance a sua finalidade, por sua vez, é a transparência. Ou seja, dar conhecimento à Justiça;10;2;2021;https://politica.estadao.com.br/blogs/fausto-macedo/as-prestacoes-de-contas-eleitorais-no-cenario-de-pandemia-da-covid-19/
Bolsonaro faz comparação enganosa entre aplicativo do PSDB e urnas eletrônicas;Atualizada em 23/11/2021 com nota do TSE. O presidente Jair Bolsonaro ironizou a suspensão das prévias do PSDB fazendo uma comparação equivocada com o voto em urnas eletrônicas. Tucanos escolheriam no domingo, 21, o próximo candidato do partido à Presidência nas eleições 2022. Filiados votariam de maneira remota por meio de um aplicativo de celular, mas a plataforma falhou. LEIA TAMBÉM Bastidores do app das prévias do PSDB: o legado que virou ‘mico’ Não há comparação possível entre o voto em urnas eletrônicas e em aplicativos de votação. São sistemas totalmente diferentes. Em diversas oportunidades, Bolsonaro já atacou o modelo adotado pelo Tribunal Superior;22;11;2021;https://politica.estadao.com.br/blogs/estadao-verifica/bolsonaro-app-psdb-urnas-eletronicas/
Mario Frias deve convidar assessor de Gil Diniz para cargo de direção na Secretaria de Cultura;Mario Frias. Foto: Reprodução Facebook Mario Frias deve convidar Raphael Augusto Azevedo – hoje chefe de gabinete do deputado estadual Gil Diniz – para integrar cargo de direção na Secretaria de Cultura do governo Bolsonaro. LEIA TAMBÉM Empresas exigem comprovante de vacinação contra covid para contratar Azevedo, que tem experiência com publicidade, terá a missão de desenrolar a agenda de eventos da comemoração dos 200 anos da Independência do Brasil. Mais precisamente, em setembro de 2022. Download A votação das prévias do PSDB não deve ocorrer por meio de urna eletrônica como em edições anteriores. O partido, segundo se apurou, encomendou um aplicativo que está sendo desenvolvido pela USP em parceria com universidade do Rio Grande do Sul. Fica a dúvida: vai ter voto impresso? Controle da… A defesa de um;15;10;2021;https://cultura.estadao.com.br/blogs/direto-da-fonte/mario-frias-deve-convidar-assessor-de-gil-diniz-para-cargo-de-direcao-na-cultura/
Banco é condenado a indenizar aposentada por ‘cobranças indevidas’;O Tribunal de Justiça da Paraíba (TJPB) condenou o banco Bradesco a indenizar uma aposentada de mais de 80 anos por “cobranças indevidas” na conta corrente da clientes. A decisão é da Segunda Câmara Especializada Cível da corte Estadual que manteve a multa por danos morais em R$ 5 mil, além da devolução dos valores descontados irregularmente da correntista. O caso ocorreu no município de;13;7;2021;https://politica.estadao.com.br/blogs/fausto-macedo/banco-e-condenado-a-indenizar-aposentada-por-cobrancas-indevidas/
É falso que Magazine Luiza esteja apoiando ‘mudança de cor’ da bandeira do Brasil;Circula nas redes sociais a alegação de que a empresa de varejo Magazine Luiza estaria “apoiando a mudança de cor da bandeira brasileira”. A afirmação é feita com base em um vídeo de um homem na Avenida Paulista, em São Paulo, que reclama de um painel com uma ilustração que lembra o símbolo nacional, adicionado da frase “Fome e retrocesso” e uma série de outros elementos. LEIA TAMBÉM Para atacar governadores, postagem inventa que gasolina é isenta de impostos federais Na verdade, a peça é uma obra da artista Criola para a exposição “Feminino Plural”, organizada pela União Geral de Trabalhadores (UGT) e que ocupou cerca de um quilômetro de extensão na avenida, da Rua Augusta até a Alameda Campinas, entre os dias 3 e 30 de junho. O boato inventa que seria uma proposta de alteração da bandeira e uma tentativa de “difamação” do presidente Jair Bolsonaro, mas se trata somente de uma crítica da autora ao governo apresentada em um evento cultural. A exposição na Avenida Paulista é organizada desde 2015, a céu aberto, com painéis suspensos sobre a ciclovia e abordando diferentes temas. Além de Criola, apelido da grafiteira e ativista Tainá Lima, outra;7;7;2021;https://politica.estadao.com.br/blogs/estadao-verifica/e-falso-que-magazine-luiza-esteja-apoiando-mudanca-de-cor-da-bandeira-do-brasil/
Conteúdo Patrocinado: Tecnologia como aliada da retomada econômica;"A preocupação em diminuir e acabar com a disseminação do covid anda de mãos dadas com a preocupação em retomar a economia. E a população que trabalha para isso procura soluções práticas e viáveis, dentro de cada possibilidade.
Não existe aliada melhor para ajudar nessa retomada se não a tecnologia. São diversas oportunidades que colocaram a tecnologia em primeiro lugar no ranking de prioridades dos empreendedores, não só por auxiliarem as grandes empresas, mas também os pequenos e micro empresários.
Neste podcast, a jornalista Bárbara Guerra conversa com Sylvia Bellio, fundadora da IT Line Technology, membro do Dell Women’s Entrepreneur Network (DWEN) e autora de quatro livros, sobre o papel da tecnologia na retomada da economia.";18;7;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/conteudo-patrocinado-tecnologia-como-aliada-da-retomada-economica/
Eliane sobre caso Covaxin: “O Governo está acuado”;Na coluna Direto de Brasília desta quinta-feira, 24, Eliane Cantanhêde comenta compra da Covaxin. Em resposta a um requerimento do deputado Gustavo Fruet (PDT-PR), há cerca de um mês, o Ministério da Saúde incluiu a vacina indiana Covaxin na lista dos imunizantes adquiridos pela pasta. Nesta quarta-feira, 23, o ministro da Saúde, Marcelo Queiroga, afirmou que o governo não comprou nenhuma dose da vacina. Eliane Cantanhêde ainda trata de outros assuntos e responde a perguntas de ouvintes. Ela conversa ao vivo com Haisem Abaki e Carolina Ercolin, no Jornal Eldorado, da Rádio Eldorado (FM 107,3), de segunda a sexta, das 9h às 9h30. #PerguntePraEliane Os ouvintes podem mandar perguntas para Eliane Cantanhêde pelas redes sociais da Eldorado e pelo WhatsApp no quadro #PerguntepraEliane. Para participar, basta encaminhar suas perguntas com essa hashtag para o perfil da Rádio Eldorado no Facebook, cujo endereço é facebook.com/radioeldorado. O perfil do Twitter é @eldoradoradio e do Instagram,;24;6;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/eliane-sobre-caso-covaxin-o-governo-esta-acuado/
Exercícios de movimento ajudam crianças autistas;As atividades desenvolvidas pelo projeto ‘TEA em Movimento’ têm base em evidência e em exercícios de movimento. Foto: Divulgação / Raiane Baltar (descrição da imagem em texto alternativo). “Os efeitos dos exercícios;10;6;2021;https://brasil.estadao.com.br/blogs/vencer-limites/exercicios-de-movimento-ajudam-criancas-autistas/
Eliane: ‘Sem a África vacinada teremos um mundo inseguro’;A Comissão de Constituição e Justiça do Senado realiza na manhã desta quarta-feira a sabatina do ex-advogado-geral da União André Mendonça, indicado pelo presidente Jair Bolsonaro para ocupar a vaga aberta no Supremo Tribunal Federal com a aposentadoria do ex-ministro Marco Aurélio Mello. A descoberta da variante Ômicron expõe o risco de a África ter cerca de 90% de não vacinados – o que eleva as chances de surgirem novas versões do vírus, alertam especialistas. Uma cepa diferente pode ser mais transmissível ou driblar a proteção oferecida pelos imunizantes já desenvolvidos. #PerguntePraEliane Os ouvintes podem mandar perguntas para Eliane Cantanhêde pelas redes sociais da Eldorado e pelo WhatsApp no quadro #PerguntepraEliane. Para participar, basta encaminhar suas perguntas com essa hashtag para o perfil da Rádio Eldorado no Facebook, cujo endereço é facebook.com/radioeldorado. O perfil do Twitter é @eldoradoradio e do Instagram, @radioeldorado. O telefone para participar;1;12;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/eliane-sem-a-africa-vacinada-teremos-um-mundo-inseguro/
Podcast: Simone Tebet: ‘Terceira via estará no segundo turno’;A senadora Simone Tebet (MDB-MS) é, por enquanto, a única mulher pré-candidata à presidência da República. “O motivo que me fez aceitar ser pré-candidata foi saber que seria a única mulher na disputa”, destaca a congressista em conversa com apresentador Emanuel Bomfim e o repórter de política do Estadão, Pedro Venceslau, ao podcast. O nome da senadora se junta agora a vários candidatos que tentam se firmar como o principal nome da chamada “terceira via”. Ao longo de 2021, a atuação de Tebet na CPI da Covid se destacou principalmente em episódios marcados pelas denúncias de machismo no ambiente do Senado. “Eu não estou pronta para atacar adversários, ninguém precisa crescer em cima de ataques”, esclarece Simone Tebet sobre a forma como vai se portar na campanha eleitoral. Durante seu discurso como pré-candidata ao Palácio do Planalto em 2022, Simone Tebet, disse que é preciso mudar a linguagem para conversar com o eleitor sobre temas complexos, como;20;12;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/podcast-simone-tebet-terceira-via-estara-no-segundo-turno/
O STF e a ambição sem competência da Câmara;"Ao estilo jagunço, Lira pressiona ministro por ministro do STF para evotar quie a ordem dada por Rosa Weber para informar sobre emendas do relator do orçamento secreto não passe pelo plenário. Foto: Dida Sampaio/Estadão
1 – Pressionando u STF para manter orçamento secreto e PEC dos precatórios, ambição sem competência de Lira é censurar o Brasil, diz Joaquim Falcão. 2 – Tucano vira urubu com traição de Aécio e Leite, PDT chuta Ciro, PSB cospe na memória de Arraes e só restam Moro e Deltan para terceira via. 3 – Campanha da Marinha contra projeto que torna João Cândido herói em votação na Câmara delata racismo estrutural das Forças Armadas. #joseneumannepinto. Direto ao assunto. Inté. E só a verdade vai nos salvar
Para ver vídeo no YouTube clique aqui";8;11;2021;https://politica.estadao.com.br/blogs/neumanne/o-stf-e-a-ambicao-sem-competencia-da-camara/
Estudo Seade mostra o aumento de mortes de idosos na pandemia;Um estudo da Fundação Seade mostra dados, até esperados, em razão do que foi observado na pandemia, mas que não deixam de ser impressionantes: a taxa de mortes entre idosos, pessoas com 60 anos ou mais, que vinha caindo no Estado de São Paulo, voltou a subir. Passou de 33,5 mortes por mil habitantes em 2019 para 37,1 óbitos por mil em 2020 – o primeiro ano do coronavírus. São os frios números da estatística medindo e confirmando o drama vivido pelas famílias com as perdas do ano passado, cerca de 4 pontos percentuais acima do ano anterior. De acordo com os dados, a conta, que habitualmente mostra mesmo a morte de mais homens do que mulheres nessa faixa de idade, desta vez, em 2020, foi muito pesada. Em 2019, morriam 38,5 homens por mil, enquanto a taxa;8;12;2021;https://sao-paulo.estadao.com.br/blogs/blog-da-garoa/estudo-seade-mostra-o-aumento-de-mortes-de-idosos-na-pandemia/
Ciclo de diretoras brasileiras em Lisboa;Rodrigo Fonseca Vencedor da Mostra de Tiradentes em 2013, “Os Dias Com Ele”, de Maria Clara Escobar, vai ser a atração inaugural de um importante gesto de intercâmbio cultural entre os cinemas do Brasil e de Portugal, num estudo (em sua fase inaugural) das memórias dos Anos de Chumbo. O belo .doc sobre o dramaturgo e professor de Filosofia da Comunicação Carlos Henrique Escobar inaugura, nesta quarta, o Cineclube da Casa do Brasil de Lisboa (Rua Luz Soriano, 42, quase c/Calçada do combro, no Bairro Alto). A curadoria é da doutora em cinema e programadora Lídia Ars Mello. Ela escalou para as quartas de janeiro uma seleção de filmes políticos brasileiros contemporâneos, todos documentais, realizados por mulheres cineastas. As sessões serão comentadas por profissionais de cinema e de direitos humanos que tenham afinidade com os longas escolhidos. As atrações do evento: “Os dias com ele” (2014), de Maria Clara Escobar. Sinopse: Filme no qual a própria realizadora mergulha no passado quase desconhecido de seu pai, Carlos Henrique Escobar, ex-militante político na época da ditadura militar no Brasil. Ele que vive em há cerca de 20 anos em Aveiro/Portugal. “Marighella” (2011), de Isa Grinspum Ferraz Sinopse: O filme é um retrato político e afetivo sobre o Líder revolucionário Carlos Marighella, vítima de prisões e tortura durante a ditadura militar no Brasil. Ele atuou na resistência dos principais acontecimentos políticos do Brasil entre os anos 1930 e 1969, foi considerado o inimigo número 1 do/pelo regime militar. “Retratos de identificação” (2014), de Anita Leandro. Sinopse: O filme reconstrói o momento da prisão conjunta dos companheiros de luta e resistência política, atuantes na luta armada contra a ditadura militar brasileira: Maria Auxiliadora Lara Barcellos (Dôra), Reynaldo Guarani, Chael Schreier e Antônio Roberto Espinosa,;6;1;2020;https://cultura.estadao.com.br/blogs/p-de-pop/ciclo-de-diretoras-brasileiras-em-lisboa/
O problema não é a Black Friday, é você;FOTO: SEBASTIÃO MOREIRA/EFE O período mais aguardado do ano para muitas pessoas se aproxima. É a oportunidade que grande parte da população tem para adquirir bens de consumo que não consegue comprar ao longo do ano em função do alto custo. As promoções proporcionadas pela Black Friday ajudam milhares de pessoas a conseguir itens básicos que precisam para sobreviver: uma geladeira, um fogão, uma panela… Mas o resultado, muitas vezes, é desanimador. As pessoas se;12;11;2021;https://politica.estadao.com.br/blogs/fausto-macedo/o-problema-nao-e-a-black-friday-e-voce/
A Copa América de Futebol em território brasileiro;FOTO: ALEX SILVA/ESTADÃO I – O FATO O Partido Socialista Brasileiro ajuizou mandado de segurança coletivo, na modalidade preventiva, impetrado diante do justo e fundado receio de que a União, através do Presidente da República, expeça atos legais e administrativos que venham a permitir, promover ou facilitar a realização do torneio esportivo “Copa América 2021” no Brasil. Alegou o impetrante que a referida competição, cuja realização compete à Confederação Sul-Americana de Futebol (CONMEBOL), estava inicialmente programada para ocorrer em cidades da Argentina e da Colômbia entre os dias 13.06.2021 e 10.07.20211. Alega ainda o impetrante: “É por demais evidente que a permissão ou mesmo a facilitação do Governo para realização de tal evento em momento no qual o Brasil atravessa a fase mais aguda da pandemia representa absoluta temeridade e descaso das autoridades federais com a saúde pública.” II – A LEGITIMIDADE ATIVA DOS PARTIDOS POLÍTICOS EM MANDADO DE SEGURANÇA É certo que já se afirmou a legitimidade de partidos;4;6;2021;https://politica.estadao.com.br/blogs/fausto-macedo/a-copa-america-de-futebol-em-territorio-brasileiro/
Postagens insistem na divulgação de ‘tratamentos precoces’ ineficazes contra covid-19;SAIBA MAIS São falsas postagens no Facebook que insistem já haver uma “cura para a gripe da China”, referindo-se à covid-19. Até o momento não há nenhum medicamento capaz de curar a doença causada pelo novo coronavírus. Os remédios mostrados na postagem — zinco, ivermectina, hidroxicloroquina, azitromicina, nitazoxanida e vitamina D — já foram alvo de várias checagens anteriores do Estadão Verifica. Este conteúdo foi compartilhado ao menos 4 mil;3;3;2021;https://politica.estadao.com.br/blogs/estadao-verifica/postagens-insistem-na-divulgacao-de-tratamentos-precoces-ineficazes-contra-covid-19/
Responsabilidade dos profissionais do mercado financeiro;Se o problema fosse “apenas” encontrar investimentos que superem o IBOV, ou superar os 100% da taxa SELIC, seria fácil e o problema financeiro do brasileiro estaria resolvido. Muitos profissionais, fundos de investimento e robôs conseguem, constantemente,;4;7;2021;https://politica.estadao.com.br/blogs/fausto-macedo/responsabilidade-dos-profissionais-do-mercado-financeiro/
PL-PE é só a ponta do iceberg dos entraves pré-eleitorais para Bolsonaro no Nordeste;Presidente Jair Bolsonaro. FOTO: MAZEN MAHDI/AFP Um dos motivos da desavença recente entre Jair Bolsonaro e Valdemar Costa Neto, o PL de Pernambuco é só a ponta do iceberg dos problemas pré-eleitorais do presidente no Nordeste: muito pouca gente está disposta a se atrelar a um candidato com altíssima rejeição na região, incluindo a turma do PP. A autonomia conferida ao diretório do PL-PE, em nota assinada por Costa Neto, não foi bem digerida por Bolsonaro, e olha que Anderson Ferreira, o presidente estadual, é historicamente ligado à centro-direita. O;17;11;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/pl-pe-e-so-a-ponta-do-iceberg-dos-entraves-pre-eleitorais-para-bolsonaro-no-nordeste/
Cibersegurança: quais são as perdas que os ataques cibernéticos podem causar no mercado?;Emerson Lima. FOTO: RAFAEL HUPSEL O mercado de tecnologia se desenvolve e cresce de forma exponencial a cada ano que passa. Prova disso é que o estudo “Mercado Brasileiro de Software – Panorama e Tendências 2021”, realizado pela Associação Brasileira das Empresas de Software (ABES), com dados do IDC, apontou que em 2020, quando considerado os mercados de software, serviços, hardware e também as exportações do segmento, o Brasil cresceu 22,9% e investiu cerca de R$266,8 bi (US$49,5 bi). LEIA TAMBÉM Outubro, mês da conscientização em cibersegurança A pesquisa ainda mostra que o Brasil subiu uma posição no ranking mundial de Tecnologia da Informação,;22;10;2021;https://politica.estadao.com.br/blogs/fausto-macedo/ciberseguranca-quais-sao-as-perdas-que-os-ataques-ciberneticos-podem-causar-no-mercado/
A CPI abocanhou a isca das reações calculadas;A médica Luana Araújo, na CPI da Covid Foto: Gabriela Biló/Estadão O grande sanitarista Vital Brazil, estudioso das serpentes peçonhentas, fez vibrar a plateia de uma conferência médica, em 1915, ao exibir o filme da luta de uma muçurana (conhecida como cobra-do-bem);2;6;2021;https://politica.estadao.com.br/blogs/diario-da-cpi/a-cpi-abocanhou-a-isca-das-reacoes-calculadas/
Investidor e regulador buscam mais acesso aos investimentos alternativos;Rodrigo Fiszman e Patrícia Stille. FOTO: DIVULGAÇÃO Os investimentos alternativos estão ficando mais próximos do investidor de varejo. Um estudo realizado pela Assessoria de Análise Econômica e Gestão de Riscos (ASA) da CVM analisou as preferências dos investidores e sugeriu mudanças regulatórias para ampliar o mercado de private equity. O estudo, intitulado “Investidores no mercado de capitais brasileiro”, buscou entender principalmente os mais de 3,7 milhões de investidores que estão chegando ao mercado de capitais neste momento, especialmente suas preferências e seu entendimento sobre investimentos. No relatório, o regulador avalia que “empresas de pequeno e médio porte ainda enfrentam dificuldades em captar recursos além dos tradicionais empréstimos bancários. Portanto, o crescimento das aplicações dos investidores de varejo em valores mobiliários é de grande importância para o financiamento das empresas brasileiras e, consequentemente, para o futuro crescimento econômico no país”. E afirma que “a acumulação de capital, ampliada pela poupança dos trabalhadores, é de fato vista como um dos maiores geradores de crescimento econômico”. Parte do estudo envolveu uma pesquisa com investidores qualificados e de varejo. Ela descobriu;6;8;2021;https://politica.estadao.com.br/blogs/fausto-macedo/investidor-e-regulador-buscam-mais-acesso-aos-investimentos-alternativos/
A LGPD e os desafios para o setor de RH;Elizabeth Greco. FOTO: DIVULGAÇÃO A Lei Geral de Proteção de dados (LGPD), em vigência, atendeu ao que já vem sendo praticado há muito no cenário internacional, pela necessidade de regulamentação das dinâmicas cada vez mais intensificadas em relação ao tratamento de dados pessoais, estabelecendo diretrizes de proteção da privacidade em relação ao fluxo destes dados. LEIA TAMBÉM Considerações sobre o primeiro ano da LGPD A lei 13.709/18 foi concebida para regular relações jurídicas que envolvem tratamento de dados, balizando as condutas daqueles que realizam tratamento de dados pessoais e na grande maioria, definidos como sensíveis, diante do alto poder lesivo para o titular. Os trabalhadores,;23;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/a-lgpd-e-os-desafios-para-o-setor-de-rh/
Papa defende suspensão de patentes das vacinas contra covid-19;"SAIBA MAIS O papa Francisco defendeu a suspensão temporária de patentes das vacinas contra covid-19 neste sábado, 8. A medida, defendida por governos de países como Índia e África do Sul e pela Organização das Nações Unidos (Onu), ganhou nesta semana o apoio público do presidente norte-americano Joe Biden. No evento beneficente Vax Live, o líder da Igreja Católica afirmou que o mundo está infectado pelo ""vírus do individualismo"". ""Uma variante";8;5;2021;https://saude.estadao.com.br/noticias/geral,papa-defende-suspensao-de-patentes-das-vacinas-contra-covid-19,70003708584
Juiz suspende execução de pena de Palocci e livra ex-ministro de Lula e Dilma da tornozeleira eletrônica;Ex-ministro Antonio Palocci em setembro de 2016, quando foi preso na Lava Jato. Foto: Rodolfo Buhrer/Reuters O juiz Dineu de Paula, de plantão na Justiça Federal do Paraná, acolheu pedido feito pelos advogados do ex-ministro Antonio Palocci e suspendeu sua execução provisória de pena, autorizando ainda que ele retire a tornozeleira eletrônica. O despacho foi dado nesta quinta-feira, 23, e está ligado à decisão do Superior Tribunal de Justiça que, no início do mês, anulou condenações impostas a Paloccci, ao ex-tesoureiro do PT, João Vaccari Neto, ao ex-diretor de Engenharia e Serviços da Petrobras, Renato Duque, e outras 12 pessoas na esteira da Operação Lava Jato. Documento LEIA A ÍNTEGRA DO DESPACHO PDF A decisão ainda levou em consideração parecer favorável do Ministério;23;12;2021;https://politica.estadao.com.br/blogs/fausto-macedo/juiz-suspende-execucao-de-pena-de-palocci-e-livra-ex-ministro-de-lula-e-dilma-da-tornezeleira-eletronica/
Alexandre arquiva pedido de Eduardo Bolsonaro para investigar presidente do TSE no inquérito das fake news;O ministro Luís Roberto Barroso e o deputado Eduardo Bolsonaro. Fotos: Dida Samapio e Gabriela Biló/Estadão O ministro Alexandre de Moraes, do Supremo Tribunal Federal, barrou mais uma tentativa da família Bolsonaro na ofensiva contra os magistrados da corte máxima e determinou o arquivamento de um pedido do deputado Eduardo Bolsonaro para investigar o presidente do Tribunal Superior Eleitoral Luís Roberto Barroso. Em meio aos ataques do presidente;27;8;2021;https://politica.estadao.com.br/blogs/fausto-macedo/alexandre-arquiva-representacao-eduardo-bolsonaro-barroso/
Ex-ditador Coreia do Sul, Chun Doo-hwan morre aos 90 anos;O ex-presidente da Coreia do Sul, Chun Doo-hwan, conhecido por ter sido punho de ferro no país após um golpe militar de 1979, morreu na terça-feira, 23, aos 90 anos, disse seu ex-assessor de imprensa. Lutando contra um mieloma múltiplo - um câncer no sangue que estava em remissão -, ele faleceu em sua casa em Seul, capital do País, no início da manhã e seu corpo será transferido para um hospital para um funeral no final do dia. Ex-comandante militar, Chun presidiu o massacre de manifestantes pró-democracia do exército de Gwangju em 1980, crime pelo qual;23;11;2021;https://internacional.estadao.com.br/noticias/geral,ex-ditador-coreia-do-sul-chun-doo-hwan-morre-aos-90-anos,70003906017
Em quais pautas do STF sua empresa precisa ficar de olho em 2021;Felipe Azevedo Maia. FOTO: DIVULGAÇÃO Segurança jurídica no âmbito tributário é fator crucial para atrair investimentos, saúde financeira das empresas e reduzir instabilidade nos negócios. Mas ainda estamos longe de conquistar essa tranquilidade no Brasil. Para se ter uma ideia, desde o início da pandemia, o volume de normas tributárias vem crescendo cerca de 60%. Esse crônico desequilíbrio fiscal, no entanto, não pode ser creditado apenas à crise gerada pela Covid-19. A falta de nitidez em relação a direitos e deveres das empresas, além das constantes alterações em leis e marcos regulatórios por aqui mina a competitividade da economia, o que causa prejuízos às empresas. É preciso uma definição clara de prioridades e responsabilidades para que se possa gerir um negócio. Nesse;9;2;2021;https://politica.estadao.com.br/blogs/fausto-macedo/em-quais-pautas-do-stf-sua-empresa-precisa-ficar-de-olho-em-2021/
Orçamento de 2022 prevê R$ 3,9 bilhões para vacinação contra covid-19;"BRASÍLIA - O secretário de Orçamento Federal, Ariosto Culau, disse que o Projeto de Lei Orçamentária (PLOA) de 2022 reserva R$ 3,9 bilhões para a vacinação contra a covid-19. No início do mês, ele chegou a dizer que, se não fosse aprovada a proposta de emenda à Constituição (PEC) que parcela o pagamento de dívidas judiciais (precatórios) em até 10 anos, poderia faltar dinheiro para a compra de vacina em 2022. Em 2020 e 2021, os gastos para o combate à pandemia foram autorizados por meio de crédito extraordinário, que fica de fora do cálculo do teto de gastos, a regra que impede que as despesas cresçam em ritmo superior à inflação. Em coletiva para apresentar o PLOA de 2022, nesta terça-feira, 31, Culau disse que o crescimento significativo de precatórios sinaliza para o que pode ocorrer nos próximos anos. ""Temos margem reduzida para investimentos, mas buscamos preservar os em andamento"", afirmou. Segundo ele, coube somente ao Ministério da Saúde priorizar como iria utilizar o acréscimo de R$ 10,6 bilhões em seu orçamento para 2022. ""O ministério faz sua proposta orçamentária estimando onde vai aplicar os recursos. A saúde escolheu como prioridades - e cabe a ele priorizar suas";31;8;2021;https://economia.estadao.com.br/noticias/geral,orcamento-de-2022-preve-r-3-9-bilhoes-para-vacinacao-contra-covid-19,70003827013
Aras recebe primeira dose da vacina contra a covid-19 em Brasília;Aras recebe a primeira dose da vacina contra a covid-19 em Brasília. Foto: Ministério Público Federal Aos 62 anos, o procurador-geral da República, Augusto Aras, recebeu neste sábado, 24, a primeira dose da vacina contra a Covid-19. O chefe do Ministério Público Federal foi imunizado no posto drive-thru da Torre de TV, em Brasília, com a vacina de Oxford/AstraZeneca, que exige um período de intervalo de três meses antes da segunda dose. Alinhado ao Palácio do Planalto, o atual procurador-geral da República é um dos cotados para a vaga que será aberta no Supremo Tribunal Federal em julho, com a aposentadoria do decano Marco Aurélio Mello. Na Suprema corte, seis ministros já foram vacinados contra a covid-19: Cármen Lúcia, Marco Aurélio Mello, Rosa Weber, Ricardo;24;4;2021;https://politica.estadao.com.br/blogs/fausto-macedo/aras-recebe-primeira-dose-da-vacina-contra-a-covid-19-em-brasilia/
Rosângela Moro cancela lançamento de livro por coronavírus;"SERGIO MORO E ROSÂNGELA MORO – FOTO: INSTAGRAM/REPRODUÇÃO
Com o avanço da pandemia do coronavírus, a advogada Rosângela Wolff Moro decidiu cancelar o lançamento do seu livro”Doenças Raras e Políticas Públicas: entender, acolher, atender” em três estados. Em São Paulo, a data marcada era 24 de março. Cerca de 1,5 mil livros chegaram a ser enviados pela Editora Matrix para a Livraria Cultura do Conjunto Nacional, na Avenida Paulista. O lançamento em Brasília seria no dia 25 de março, e no dia seguinte, em Curitiba, onde o casal Moro reside.
Pesou também na decisão de adiar a proteção aos convidados,  entre eles diversos portadores de doenças raras. Os eventos terão novas datas marcadas, assim que a situação se normalizar.
Desde 2012, a advogada trabalha no apoio de pessoas com doenças raras. Ela integra a ONG Casa Hunter, fundada em 2013 para “buscar soluções públicas e sensibilidade do setor privado e da sociedade em geral”.";14;3;2020;https://cultura.estadao.com.br/blogs/direto-da-fonte/rosangela-moro-cancela-lancamento-de-livro-por-coronavirus/
Frente Parlamentar se opõe à reforma tributária do governo;Lançada com apoio de 200 congressistas, a Frente Parlamentar pelo Brasil Competitivo já tem sua primeira missão: combater a reforma tributária enviada pelo governo ao Congresso. “Além de não resolver problemas estruturais, como a própria existência do ICMS nos moldes atuais e a diferenciação entre;5;7;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/frente-parlamentar-se-opoe-a-reforma-tributaria-do-governo/
