0;1;2;3;4;5
São Paulo continua a ter hospitais de campanha ‘de pé’, ao contrário do que sugere post viral;post engan facebook afirm paul constru <number> hospit campanh enfrent covid <number> dur moment grav pandem nenhum verdad setembr <number> menos <number> munic pio paul aind unidad tip instal constru segund levant tribun cont est tcesp al hospit municip govern estad constru <number> instal es campanh desd in cio pandem secret estad sa inform quatr unidad continu funcion caraguatatub beb suzan bauru metropolit sant cec lia mes mar mai paul registr mai mer cas mort di ria covid <number> quinz hospit campanh estad ativ maior unidad fech agost setembr dest ano ness per odo curv cont gio com diminu flourish dat visualization <number> mil compartilh facebook post viral utiliz fot hospit campanh constru est dio pacaembu capit segund secret estad sa esp inaugur com receb paci abril <number> dur prim ond pandem qued cas covid <number> junh <number> ativ encerr invest hospit publ afirm paul invest money <number> milh es <number> hospit campanh dad levant tcesp junt prefeit paul divulg junh <number> at dia <number> mai <number> <number> munic pio afirm ter;27;10;2021;https://politica.estadao.com.br/blogs/estadao-verifica/hospitais-de-campanha-sao-paulo/
Uma máquina do tempo para o Brasil;paul fabian fot divulg pens cul xix imagin mulh vest long bond rua sic toc modern gramofon tud bem difer viv hoj verdad tud mud tod muit brasil aind conviv real bem pr xim cul antepass pouc <number> milh es brasil banh cas <number> milh es acess gua pot vel quas <number> milh es cont colet trat esgoto<number> tod car nci lig quest falt sane sic serv trat gua esgot invil veil muit pesso porqu corr embaix terr;23;10;2021;https://politica.estadao.com.br/blogs/fausto-macedo/uma-maquina-do-tempo-para-o-brasil/
Receita de um golpe bolsonarista;jo antoni pinh profes titul aposent escol administr ufb pesquis fgv eaesp jair bolsonar nunc escond afast val democr tic repuls ord democr tic esper qu ano atr med ocr vid parlament preg fuzil presid fern henriqu recu pouc vid milit coloc contr ord casern gid hi rquic result ida capit reserv decil cort milit julg ser melhor escolh evit repercus es mai acab send lucr parec bolsonar represent outli;27;8;2021;https://politica.estadao.com.br/blogs/gestao-politica-e-sociedade/receita-de-um-golpe-bolsonarista/
Dirigir sem usar máscara não configura infração de trânsito;atual <number>h<number> <number> mai <number> boat viraliz facebook afirm motor us sc ser mult pol cia milit departament tr nsit detran algum ver es diz tamb guard civil metropolit gcm vai aplic mult post inform local est val restr departament;7;5;2020;https://politica.estadao.com.br/blogs/estadao-verifica/dirigir-sem-usar-mascara-nao-configura-infracao-de-transito/
Bolsonaro trata PF como quintal de casa;<number> cironogu chef cas civil der centr demit dire pol cia feder alivi barr bolsonar forag just <number> gilm mend espalh plen rio stf apoi limin ros perd <number> <number> apoi nic ssi marqu vulg <number> <number> <number> ano disput reel presid nome <number> <number> nov desembarg;11;11;2021;https://politica.estadao.com.br/blogs/neumanne/bolsonaro-trata-pf-como-quintal-de-casa/
Voto impresso no Brasil? Como debater o tema em sala de aula;deput feder sen at outubr aprov mudan regr ele es <number> pont pol mic debat est prev vot impress pa rep rt camil turtell estad explic nest report propost emend constitu pec mostr argument favor veil contr rio text assim discus es segu parlament profes tamb;25;6;2021;https://educacao.estadao.com.br/blogs/estadao-na-escola/2021/06/25/voto-impresso-no-brasil-como-debater-o-tema-em-sala-de-aula/
Alexandre manda PF retomar inquérito Moro x Bolsonaro;presid jair bolsonar ex ministr rgi mor fot adri mach reut ministr alexandr mora supr tribun feder determin nest sext <number> pol cia feder retom;30;7;2021;https://politica.estadao.com.br/blogs/fausto-macedo/alexandre-manda-pf-retomar-inquerito-moro-x-bolsonaro/
Coronavírus não infectou Bolsonaro;wajngarten fl rid bolsonar contra coronav ru diagnostic cheg brasil presid examin nad constat fot uesley marcelin reut dia fran fech torr eiffel louvr pal cio versalh situ pandem coronav ru ganh outr contorn brasil contamin parec pass bem long dest trist tr pic presid jair bolsonar desdenh diz grip agor paul esper registr <number> mil cas doen volt miam ond encontr presid eua donald trump secret rio espec comun bri weingarten contamin submet dos hospit bra lia ond constat sid infect decret fech escol rio hip tes avent paul presid rep blic fez liv alert lad mandett ministr sa ouv coment rio cliqu aqu segu play assunt;13;3;2020;https://politica.estadao.com.br/blogs/neumanne/coronavirus-nao-infectou-bolsonaro/
Bolsonaro: o novo ‘pai dos pobres’? Ouça no ‘Estadão Notícias’;jair bolsonar deu guin ident econ mic nest ano defen pol tic liberal ministr paul gued presid entr embat titul past viabil recurs program soc distribu rend obr exempl nov rend brasil vai substitu bols fam lia govern pretend;27;8;2020;https://brasil.estadao.com.br/blogs/estadao-podcasts/bolsonaro-o-novo-pai-dos-pobres-ouca-no-estadao-noticias/
PSDB sem candidato a presidente em 2022?;jo dor fot felip rau estad pisc jo dor duel intern psdb rum ele presid <number> fez surg banc part mov aind embrion rio tucan prim vez hist ria abr concorr pal cio planalt ora possibil candidat parlament psdb fic tod recurs eleitor blic part ajud germin sement brot temp cond es atmosf ric pol tic dar respost reg est cio nev lei tamb cetic estrang obst cul;28;3;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/psdb-sem-candidato-a-presidente-em-2022/
A nova Lei do Gás e a necessária competitividade do gás natural;felip fernand reil fot divulg dia prim setembr dest ano ap <number> ano tramit mar deput aprov ness cas nov lei pl <number> sob premiss prom reform marc regulat rio permit cri ambi competi efici set natur atra invest reduz cust dess import matriz energ tic desd ent sen feder est apreci mat ria pl <number> aind sid design sequ rela apes consid vel vot mar deput bem apoi divers set econ mic aprov lei algum diverg nci quant efic cia lei traz competit natur dificult apreci ler neces ria reform marc regulat rio imprescind vel promov ambi competi log efici set brasil conform desenh govern feder lan ament nov merc <number> promess reduz menos metad pre mol cul natur contud enquant sen organiz dia <number> <number> <number> petrobr inform reajust <number> pre vend natur distribu local contrat in cio vig nci jan dess ano bvi impact diret demal etap set natur at cheg pont consum final;13;11;2020;https://politica.estadao.com.br/blogs/fausto-macedo/a-nova-lei-do-gas-e-a-necessaria-competitividade-do-gas-natural/
Projetos que escrevem histórias;harley henriqu fot divulg parcel popul vuln vel dep outr problem dur pandem covid <number> viol nci sic psicol gic intol nci dificuldad acess serv sa at falt suport encontr ajud nest moment es mud cen rio faz cad vez neces ria al aprofund debat reflex sobr import nci cole transform divers real obje faz hist ria muit pesso vir nov gin volt benefici projet atrav ong popul lgbtq jov mulh negr idos mor situ rua es relacion enfrent hiv aid sa ment viol nci dom stic apoi psicossoc dentr outr cresc viol nci contr mulh efeit pandem problem decorr aument temp tim cas agres segund anu rio brasil seguran blic viol nci contr mulh cresc <number> <number> registr dest agres es diminu <number> <number> <number> mud estat stic atrav projet combat viol nci dom stic pandem tamb agrav sa ment dad minist rio sa apont ansiedad estr caus motiv busc acolh <number> sempr pesso sab ond com ar busc ajud profiss psic log psiquiatr mbit sa ment precis contempl es diminu quadr depres ansiedad ndrom nic lut muit agrav dur pandem sa idos lgbtq viv hiv aid outr situ fragil requ es imediat estimul realiz test diagn stic precoc infec ru sensibil sobr import nci ade trat tal cen rio lev lan ar oitav edit financ es entidad atu nest tic <number> fund posi institu fim lucr sustent organiz es sociedad civil esper atrav <number> ong ser selecion constru projet impact man posi grup vuln veil harley henriqu coorden geral fund posi;5;5;2021;https://politica.estadao.com.br/blogs/fausto-macedo/projetos-que-escrevem-historias/
A muvuca de Bolsonaro no dia em que o País entra em alerta para a Ômicron;event fil bolsonar pl bra lia confu aglom centr conven es risc dur pandem covid <number> fot gabriel bil estad dia brasil confirm cas vari micron event fil presid rep blic pl bra lia marc grand aglom esprem esprem empurr empurr desrespeit norm sanit ria quas <number> pesso lcul extraofic dobr previst comparec centr conven es ond jair bolsonar oficializ entr pl segund apur colun situ fug control ap planalt ter aleg quest es seguran assum organiz orig confu est ide inic presid faz alg modest transmit simplic result outr mau exempl pandem covid <number> risc exig nci comprov vacin event sc;1;12;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/a-muvuca-de-bolsonaro-no-dia-em-que-o-pais-entra-em-alerta-para-a-omicron/
Nem todos são iguais perante a lei;jo paul martinell fot divulg diferen jur dic justific explic apes consequ nci semelh justific torn just reconhec alg est acord lei explic sent jur dic penal reconhec alg desculp vel outr palavr comport ileg sempr justif pod ser explic consequ nci desculp mulh cinc filh acus furt coc col <number> ml doi pacot macarr instant neo mioj pacot suc tang total money <number> <number> vint real sessent nov centav pres ap ser persegu polic flagr convert pril preven ped minist rio blic mei decil judic consider perig sociedad defens blic fez ped liberdad tribun just aleg val total bem irrelev fundament pril segund entend tribun superi nega julg tr desembarg consider mulh ostent pass desabon dupl reincid nci espec fic portant dev permanec pres hist ric const outr furt algum conden obst nenhum delit qualqu grav feliz stj devolv liberdad entend fat apes impr pri rio sufici receb reprimend crim cas concret apen tant sistem just penal mostr fac cruel aqu perceb doi moment psicolog denomin vi nel sent fom fam lia sustent fic vi limit apen busc aliment cond es enxerg al necess faz part institu es;21;10;2021;https://politica.estadao.com.br/blogs/fausto-macedo/nem-todos-sao-iguais-perante-a-lei/
Caminhoneiros ainda protestam em 14 Estados, mas sem bloqueios, diz Polícia Rodoviária;bra lia doi dia ap ato antidemocr tic <number> setembr caminhon favor govern presid jair bolsonar aind promov manifest es rodov <number> est nest quint feir <number> pol cia rodov ria feder consegu zer bloquei estr segund minist rio infraestrut boletim divulg <number>h<number> rg inform registr redu ocorr nci tod est aind identific pont concentr rodov feder <number> pont isol outr <number> lei tamb udi bolsonar faz apel caminhon interromp manifest reg sul rio grand sul sant catarin paran seg concentr metad ocorr nci registr in cio dest noit aglom es aind segu est rond nia mat gross sul bah par mat gross goi tocantim acord minist rio nic pont manifest seguint est maranh min geral rora rio jan ced prf tamb inform zer list pont sem veil algum imped sa entr caminh es espec paul nia jo camp paul entant long tard interd es temp ria desmobil pol cia rodov ria long dia segund minist rio redu <number> mer ocorr nci boletim <number>h <number>h<number> tend nci mai redu long noit minist rio aind afirm corr log stic liber prf min geral br <number> rio jan br <number> dutr barr mans br <number> reduc esp rit sant br <number> paran br <number> goi an polil br <number> corr log stic essenc abastec brasil liber agor manh br <number> mg br <number> rj dutr barr mans br <number> rj sed reduc br <number> es br <number> pr vej deo br <number> rj pic twitt j<number>glechuxt minist rio infraestrut email septemb <number> <number> rg tamb inform pont interd rodov feder exc br <number> rora ond protest promov ind gen rel mov caminhon bloquei com ar dur manifest es <number> setembr convoc presid jair bolsonar segu dur dia ont aind segund minist rio compos mobiliz es heterog nea limit demand lig categor previl bloquei rodov afet abastec produt pa concentr es preocup distribu combust veil tem desabastec produt gasolin leo diesel noit quart feir <number> tent cont protest pr pri presid bolsonar grav udi ministr infraestrutr tarc sio freit deo tent desmobil manifest mens bolsonar trat caminhon ali apel manifest desobstru via porqu atrapalh;9;9;2021;https://politica.estadao.com.br/noticias/geral,caminhoneiros-bolsonaristas-bloqueiam-estradas-em-15-estados-no-terceiro-dia-de-protestos,70003835323
Por uma cultura jurídica dialógica e de maior participação social;marcu pint agui fot arqu pessoal pes posicion supr tribun feder stf espec part diret inconstitucional adi <number> <number> ac quant reconhec pre mbul;27;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/por-uma-cultura-juridica-dialogica-e-de-maior-participacao-social/
Fusão com DEM azeda planos de aliança do PSL com líderes do MBL;fu dem form uni brasil azed negoc es psl mbl ingress pes integr mov part clim com paul dem expuls deput estad arthur val <number> tend nci mbl fiqu patriot pod receb kim kataguir rub nun outr lideran lig mov fot divulg uni brasil;14;10;2021;https://politica.estadao.com.br/blogs/coluna-do-estadao/fusao-com-dem-azeda-planos-de-alianca-do-psl-com-lideres-do-mbl/
Eliane: ‘A PF criou um grupo de acompanhamento das eleições’;ap ser derrot pr via psdb candidat presid nci rep blic govern rio grand sul eduard leit reun pr candidat pod planalt ex juiz;6;12;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/eliane-a-pf-criou-um-grupo-de-acompanhamento-das-eleicoes/
O acordo de Paris e o registro de imóveis;jo renat nalin fot daniel teix estad acord paril trat result conven quadr onu organiz es unid nic obje reduz aquec glob consider mai desafi human nest cul <number> ajust <number> es <number> cheg red final <number> pa se respom veil <number> emis es gas ger efeit estuf deliber ratific lo inclusiv brasil propost faz substitu protocol kyot ser ambici met efeit estuf produz queim combust veil ssel desmat est produz profund alt es clim tic tod planet inclusiv brasil tod sociedad cham particip esf tend redu dess aument temperat ocas outr consequ nci elev vel mar acidif elimin barre coral extin exuber biodivers desertif muit part glob tud anteced vendav excess chuv cid algum reg es extens per odo sec outr verdad elev temperat afet glob human sistem registr imobil rio brasil engaj pol tic preserv natur ant acord paril moment adot conjunt tecnolog comun inform substitu suport papel ri economiz consum rv al diss pass serv papel recicl utiliz econom;29;8;2021;https://politica.estadao.com.br/blogs/fausto-macedo/o-acordo-de-paris-e-o-registro-de-imoveis/
Ministro estica por mais 90 dias inquérito ‘Moro x Bolsonaro’;presid jair bolsonar ex ministr rgi mor fot adri mach reut ministr alexandr mora supr tribun feder decid prorrog <number> dia inqu rit sobr supost tent interf nci pol tic presid jair bolsonar pol cia;20;7;2021;https://politica.estadao.com.br/blogs/fausto-macedo/ministro-estica-por-mais-90-dias-inquerito-moro-x-bolsonaro/
O retrato do lixo no Brasil: precisamos sair da era medieval;rci math fot divulg descart adequ lix grand desafi atual hoj brasil ger cerc <number> milh es tonel re duo lid urban anual send previl futur aind assust total estim <number> milh es tonel <number> pouc pesso sab entant falt dinh descart trat dess lix feit corret falt recurs;22;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/o-retrato-do-lixo-no-brasil-precisamos-sair-da-era-medieval/
Perspectivas para o mercado de carbono no Brasil;ant nio beltr fot divulg proxim <number> conf nci es unid sobr mudan clim tic conferenc of parti cop <number> ser realiz glasgow esc cia pr xim novembr sob;7;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/perspectivas-para-o-mercado-de-carbono-no-brasil/
Recomendação de anticoagulantes feita pela OMS não está ligada a ‘tratamento precoce’;chec produz jornal coaliz comprov lei sobr parc aqu cont verific publ instagr usa mont tul report cnn brasil sobr trat contr coronav ru anticoagul recomend om deput estad janain pascho engan publ viraliz;6;10;2021;https://politica.estadao.com.br/blogs/estadao-verifica/anticoagulantes-oms-tratamento-precoce/
Luz no final do túnel: tendências do mercado imobiliário para 2022;eduard lu fot divulg segund ond pandem covid <number> brasil continu afet muit set form nega algum aind tent recuper tant mes incert merc imobil rio pouc continu boa perspec melh pr xim ano necess isol soc cont propag coronav ru fez pesso pass temp cas trans config es rotin tim indic merc imobil rio proc im veil mai esp hom offic sid princip escolh consum mor pert trabalh tamb mai preocup es hor escolh nov propriedad compr vend im veil continu alt ter propriedad imobil ria seg send form invest procur busc conquist;11;7;2021;https://politica.estadao.com.br/blogs/fausto-macedo/luz-no-final-do-tunel-tendencias-do-mercado-imobiliario-para-2022/
Por que a vacinação contra COVID-19 no Brasil caminha a passos lentos?*;michell fernand cient pol tic pesquis profes ipol unb long ltim <number> cad brasil ref nci vacin mund mei implement plan nacion imuniz pni pni cri <number> fortalec long ano gra implant su ano <number> consegu ating cobert superi <number> popul alv pa continent extrem desig pni coorden nacion minist rio sa execu descentr depend atu secret municip sa apoi secret estad sa boa part implement pni coorden equip vigil nci epidemiol gic realiz mbit aten prim ria sa ap mei unidad sic sa ub equip estrat gia sa fam lia esf coorden pni minist rio sa atu gest municip dialog gest municip gest estad exp mer equip sa fam lia portant fat centr consolid alt efetiv pni campanh nacion vacin ltim ano prim vist ter amo estrut consolid vacin portant est amo di conjunt favor vel imuniz contr covid <number> brasil entant quas <number> seman inici campanh vacin soment;10;2;2021;https://politica.estadao.com.br/blogs/gestao-politica-e-sociedade/por-que-a-vacinacao-contra-covid-19-no-brasil-caminha-a-passos-lentos/
Para atacar Randolfe, postagem homofóbica espalha falso boato sobre seu chefe de gabinete;circul red soc mens diz vic presid cpi covid sen randolf rodrig red ap cas econom charl achc chelal text replet term homof bic entend chelal receb sal rio money <number> mil aluguel money <number> <number> mil aux lio cont gua luz ser marid randolf entant charl cas sen sim profes cl udi chelal econom desempenh fun chef gabinet randolf sen desd <number> leit;14;10;2021;https://politica.estadao.com.br/blogs/estadao-verifica/randolfe-rodrigues-charles-chelala-casado/
Mudanças no ICMS-combustível à vista: “E agora, José”?;cleiton silv jesu dou desenvolv econ mic ufpr profes titul departament ci nci soc aplic dcil univers estad feir sant der grup estud macroeconom aplic gem tut pet econom membr observat rio finan blic ofip ana rit silv sacr dou administr ufb profes adjunt escol administr ea univers feder bah ufb der observat rio finan blic ofip fabi maury raupp dou administr;27;10;2021;https://politica.estadao.com.br/blogs/gestao-politica-e-sociedade/mudancas-no-icms-combustivel-a-vista-e-agora-jose/
Caixa bloqueia 2 milhões de contas do auxílio emergencial;caix hoj <number> milh es cont aux lio emerg bloque fraud contabiliz colun font banc dua man princip pratic crim prim trat inv simil cas vin ciu filh will bonn tv glob hack entr celul algu cadastr program inscrev pesso receb money <number> lug segund man fraud celul desempreg inscrit benef cio rapid descont;22;7;2020;https://cultura.estadao.com.br/blogs/direto-da-fonte/caixa-bloqueia-2-milhoes-de-contas/
Polícia de Minas prende maior falsário do Estado;crimin fornec document fals client tod est fot pol cia civil min geral pol cia civil min geral prend hom suspeit ser mai fornec document dinh fals pa det vespasi reg metropolit bel horizont segund pol cia crimin atu tod est fornec;7;10;2021;https://politica.estadao.com.br/blogs/fausto-macedo/policia-de-minas-prende-maior-falsario-do-estado/
Postagem engana ao afirmar que variante Delta é mais perigosa para quem já foi vacinado;post instagr confund afirm vacin cinc vez chanc morr covid infec vari delt comp imuniz acord ag nci blic sa inglaterr phe especi consult estad cont apresent interpret es equivoc relat rio public autoridad ingl sobr cas provoc cep nov coronav ru pa dad permit tir conclu es sobr efetiv imuniz contr delt estat stic govern brit nic indic vacin aplic popul efic cia <number> <number> preven respectiv cas sintom tic hospitaliz es nov vari mens mail phe reafirm efic cia vacin combat covid <number> diss post comet err compar dad lev cont variedad fat influenc risc mort covid lei tamb vej tod chec sobr coronav ru public estad verif document sar cov <number> variant of concern and variant und investigation in england technic briefing <number> pdf diz document phe post document rg sa blic inglaterr mostr fever agost <number> identific <number> mil ocorr nci covid <number> provoc vari delt dest total <number> mil paci receb nenhum dos imuniz aprov contr doen enquant <number> mil apresent esquem vac complet relat rio tamb inform mer mort infec es faix et ria acim abaix <number> ano vej dad tabel abaix flourish dat visualization part inform es relat rio post conclu lev cont idad grup vacin apresent ndic cinc vez mai grup vacin autor afirm tamb letal grup abaix <number> ano vacin mai compar ndic indiv duo mesm faix et ria receb imuniz text engan diz tend vist event advers vacin fat vacin aind transmit ru pod deix quest pesso menos <number> ano necessit vacin emb dad matematic corret discurs faz interpret es perig equivoc sobr inform es relat rio document phe moment algum faz conclu es parec expost cont engan acord ag nci document fornec tax mortal brut cad faix et ria porqu pos vel faz comp just tax mortal pesso sid vacin vacin exempl;27;8;2021;https://politica.estadao.com.br/blogs/estadao-verifica/delta-mais-perigosa-vacinados/
Nem tubarão resiste ao sopapo de Jason Statham;jason stath dubl gen arm tirabosch fund mar rodrig fonsec jason stath bom nest tel quent <number>h<number> dest segund vai ser exib megatub the meg arm tirabosch dubl at ingl consider mai ferrabr pancad cinem pop tram pass foss profund ocean pac fic ond;25;10;2021;https://cultura.estadao.com.br/blogs/p-de-pop/nem-tubarao-resiste-ao-sopapo-de-jason-statham/
O governo de São Paulo, a Fundação Butantan e o dinheiro público;saad mazloum fot arqu pessoal algum jorn revist folh paul antagon notici recent tribun cont est paul tce sp tent nov mes obt acess acord firm govern jo dor sinovac segund not cia govern estad neg revel detalh contrat val pag neg dad justif govern diz pag vacin feit fund butantan entidad priv todav minist rio blic cont apont falt transp nci govern paul gast vacin contr covid <number> al us fund priv dribl regr impost administr blic real desculp sustent fund butantan fat entidad civil personal jur dic direit priv obst ness cond assin conv nio govern est entidad mant obtev;8;3;2021;https://politica.estadao.com.br/blogs/fausto-macedo/o-governo-de-sao-paulo-a-fundacao-butantan-e-o-dinheiro-publico/
Alexandre manda PGR trancar investigação sobre fake news de Bolsonaro e enviar documentos em até 24 horas para que STF prossiga com inquérito;ministr alexandr mora supr tribun feder fot nelson jr sco stf ministr alexandr mora supr tribun feder stf determin nest ter feir <number> procurad geral rep blic pgr tranqu investig sigil prelimin abert part relat rio final cpi covid sobr dissemin fak new presid jair bolsonar pandem aut dev ser envi gabinet ministr at <number> hor lei tamb ara ped stf anul abert inqu rit contr bolsonar fak new sobr vacin covid aid document lei tod decil pdf ord dad inqu rit stf apur presid comet crim divulg not cia fals relacion vacin contr covid <number> risc infec ru aid investig abert in cio ped comis parlament despach ministr afirm irresign procur geral rep blic ped ont anul inqu rit curs supr justif descumpr ord judic sob pen incorr desobed nci obstru just tamb afirm necess encaminh investig conduz minist rio blic feder escap ju zo discricion rio pgr possibilit procurad geral rep blic portant aind manif irresign contr decil insta mei agrav regiment cumpr decil profer notad diz respeit envi proced intern instaur investig fat apur nest inqu rit poi vist revel conson ord constituc vigent sob qualqu perspec afast control judic exerc cort suprem decorr nci indic insta proced pr pri;14;12;2021;https://politica.estadao.com.br/blogs/fausto-macedo/alexandre-aras-bolsonaro-fake-news-inquerito-trancar-compartilhar/
Política industrial está na moda – e o Brasil?;pol tic industr volt mod impression avan chin ltim cad dur qual govern chin muit estatal exerc fort ssim papel coorden injet recurs escal astron mic via sub dio divers set ide liberal interven estatal atrapalh efic nci inici priv perd charm pandem mostr divers pa se natur estrat gic determin ind str rem dio equip dic vacin est unid ele joe biden dispost lan ar pacot trilion rio est mul econ mic pol tic industr volt ord dia recent artig sit council of foreign relatiom think tank nort americ anshu siriparu jornal especi econom pol tic troux algum facet debat sobr pol tic industr menos evid emb vist tri capit liberal est unid import trad pol tic industr inici final cul xvii pai fund alexand hamilton defend proteg ind str nasc tarif import sub dio tant prom pesquis invest infraestrut regul inici antitrust est nort americ historic pres desenvolv industr new deal regul pre sal rio rio segment difer form ame extern uma bem real outr lev mac program governament segund guerr mund rea aeroespac lan ament sputnik uni sov tic internet gp exempl consider frut inici pol tic industr est unid ond desd cad <number> fal complex industr milit lig govern est unid tamb useir vez reserv compr governament empr pa modern lan ado program semicondu energ limp desd obam diret ind str trump quebr paradigm liberal republic proteg set industr nort americ cust lan ar guerr comerc chin agor biden plan estimul set lig energ limp encomend estud sobr vulner potenc cade ofert est unid segment chip comput equip dic bat ve cul el tric at miner estrat gic europ pa se lest asi tic bem sab pol tic industr instrument aind us abert defend est unid particul sia pa se extrem bem suced arranc padr vid mund avan ado jap etap bem anteri core sul taiwan outr fiz uso intens pol tic industr chin est ler mesm trilh am ric latin entretant artig siriparu destac result cad pol tic industr obje substitu import es ambival algum empr set sucess form esf tamb result corrup inefic nci or ament govern insustent veil brasil dur <number> ano govern pt ide pol tic industr alavanc essenc desenvolv ressuscit tr ano inic govern lul pol tic econ mic liberal inici tent soergu ind str naval posteri descobert pr sal lev mudan marc regulat rio petr leo desenh interven gigant or ament invest petrobr amarr cont nacion del rio megaloman aco set brasil dilm cheg nov matriz econ mic tent control pre sic macroeconom mbi jur festiv deson es tribut ria interven set el tric money <number> bilh es bnd dar cr dit subsidi camp es nacion etc gigantesc cris econ mic nov matriz encerr debat sobr pol tic industr brasil long doi princip candidat presid <number> lul cir gom defend ve nci aument papel est econom;14;4;2021;https://economia.estadao.com.br/blogs/fernando-dantas/politica-industrial-esta-na-moda-e-o-brasil/
Na luta contra a covid-19, é preciso valorizar a ciência e o que já sabemos;pandem covid <number> sid font aprend tod rea sa recent descobert tamb valoriz sab equip multidisciplin busc reabilit paci cresc consc nci conhec estabelec ci nci pr tic profiss oferec caminh conf veil nov ferrament sempr desej veil adequ uso ferrament tradic traz seguran result ocorr vig unidad sa ger institut crat guana isg qual cerc <number> paci intern covid <number> sa and maior plen capac cogni ndic superi dia mund estim <number> literat dic isg organiz soc ger nov unidad sa est paul goi rio jan seil hospit paci intern suspeit confirm covid <number> com am ser prepar retom ativ produ desd entr pr tic adot cult instituc aind valor;22;9;2021;https://politica.estadao.com.br/blogs/fausto-macedo/na-luta-contra-a-covid-19-e-preciso-valorizar-a-ciencia-e-o-que-ja-sabemos/
Eliane: “Bolsonaro gosta de viver perigosamente e em guerra”;di rio ofic uni confirm indic presid jair bolsonar supr tribun feder atual advog geral uni andr mendon indic aind pass aprov sen receb not cia ofic presid stf luiz fux ped bolsonar respe limit;13;7;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/eliane-bolsonaro-gosta-de-viver-perigosamente-e-em-guerra/
Enquete vencida por Bolsonaro não define personalidade do ano da revista ‘Time’;atualiz <number> <number> revist tim eleg personal ano <number> bilion rio elon musk ceo tesl fund spacex recent torn hom ric mund execu lideran mund tecnolog invest inclu carr aut nom tur espac contr rio bolsonar musk list <number> influ ano tim estamp cap edi vej final chec jair bolsonar pl ganh tul personal ano revist tim escolh respons edit;8;12;2021;https://politica.estadao.com.br/blogs/estadao-verifica/bolsonaro-personalidade-ano-time/
‘Notícia No Seu Tempo’: Desemprego recua, mas renda média é a menor desde 2012;podcast not cia temp conf udi princip not cia edi impress jorn est paul dest quart feir <number> <number> <number> gent trabalh brasil sal rio est cad vez baix tax desempreg caiu <number> <number> <number> <number> trimestr encerr outubr empreg formal inform merc trabalh absorv <number> milh es pesso popul ocup <number> milh es cheg pert mer pr pandem outr lad rend dia trabalh men desd <number> ibg inici rie hist ric pol tic maior presidenc veil diz contr reel metr pol <number> parqu sp ser conced inici priv internac micron mund pass <number> milh cas di rio cadern <number> milton celebr club esquin orquestr our pret;29;12;2021;https://brasil.estadao.com.br/blogs/estadao-podcasts/noticia-no-seu-tempo-desemprego-recua-mas-renda-media-e-a-menor-desde-2012/
Anotações quanto a competência da Justiça Militar para instruir e julgar perda de patente de oficial militar;rog rio tad roman fot arqu pessoal fat diss estad edi <number> fever corr ano inqu rit abert supr tribun feder stf investig omis ministr sa eduard pazuell colaps red blic hospit manau pod lev conden gener ativ at ltim an lis perd post patent superi tribun milit stm outr palavr vi especi ouv estad ofic ex rcit coloc risc;18;2;2021;https://politica.estadao.com.br/blogs/fausto-macedo/anotacoes-quanto-a-competencia-da-justica-militar-para-instruir-e-julgar-perda-de-patente-de-oficial-militar/
Neste dia das crianças, conheça a livraria Pé de Livro e cinco livros incríveis;livr livr agor color rua tucun pompe cr dit bia reil color vitrin log cham aten pass mer <number> rua tucun pompe paul bonec pan rod sobr livr autor ilustr incr veil cham literat infantil inf nci especi cham hoj dia afinal diss livr classific infantil apen crian nasc doi mes livr livr respir mund domin compr internet apen cliqu pratel desliz at tet cas <number> metr quadr diret alt espalh cerc <number> <number> mil livr escolh esmer coleg jornal alfred cas filh camil <number> ano desbr literat nov fas vid fund livr ilustr <number> metr altur rafael cout inspir hist ria bar munchausen vist livr part mezanin cr dit bia reil apaixon livr desd crian alfred procur outr caminh signific vei pandem long mes isol pass pesquis tul autor sonh esp aind mezanin ond fic cont hist ria algum detalh faz livr lug espec livr est separ faix et ria crian mesm idad difer pod encant qualqu obr plaq ajud leit entend divil pesso inspir livr tir leg poes etc difer ocorr livr pos vel ver cap livr lomb perfeit crian adult rep tamb obr pequen edit destaqu grand val aqu qual tamb ador ide carr pens livr premi alfred filh camil toc livr cr dit bia reil tud alfred cert escolh tamb cri esp prior livr antirrac femin literat ind gen xim dia crian ped suger leit est letr cinc livr incr veil gent encontr pratel livr aqu est <number> lagart comil eric carl alfred cl ssic demonstr crian pequen quant simpl livr mai chanc acert cr dit bia reil <number> cantig pass toa manoel barr ilustr es kamm jo alfred manoel tir poes;12;10;2021;https://cultura.estadao.com.br/blogs/estante-de-letrinhas/neste-dia-das-criancas-conheca-a-livraria-pe-de-livro/
